'V_P1,'V_P2,current,charge,sensor,state
-0.35555555555555557,-0.2868686868686869,3.150561549045261e-05,0.0,0.0,0
-0.35555555555555557,-0.2909090909090909,3.0997132291409227e-05,0.0,0.0,0
-0.35555555555555557,-0.29494949494949496,3.578194551612542e-05,0.0,0.0,0
-0.35555555555555557,-0.298989898989899,3.583397294073939e-05,0.0,0.0,0
-0.35555555555555557,-0.30303030303030304,3.601536834549531e-05,0.0,0.0,0
-0.35555555555555557,-0.30707070707070705,3.609395388702193e-05,0.0,0.0,0
-0.35555555555555557,-0.3111111111111111,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3151515151515151,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3191919191919192,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3232323232323232,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.32727272727272727,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.33131313131313134,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.33535353535353535,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3393939393939394,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3434343434343434,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3474747474747475,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3515151515151515,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.35555555555555557,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3595959595959596,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.36363636363636365,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.36767676767676766,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3717171717171717,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.37575757575757573,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3797979797979798,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3838383838383838,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.3878787878787879,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.39191919191919194,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.39595959595959596,0.0001,0.0,0.0,-1
-0.35555555555555557,-0.4,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.0,9.86848602351123e-10,6.0,0.23192120354876825,1
-0.3595959595959596,-0.00404040404040404,5.436951709539824e-10,6.0,0.23174623167253808,1
-0.3595959595959596,-0.00808080808080808,1.9328073729848004e-10,6.0,0.23157125979630794,1
-0.3595959595959596,-0.012121212121212121,1.135321995690965e-10,6.0,0.23139628792007777,1
-0.3595959595959596,-0.01616161616161616,5.581961724099624e-11,6.0,0.2312213160438476,1
-0.3595959595959596,-0.0202020202020202,1.9109206770557288e-11,6.0,0.23104634416761743,1
-0.3595959595959596,-0.024242424242424242,8.095602987645064e-12,6.0,0.23087137229138727,1
-0.3595959595959596,-0.028282828282828285,2.697253221015691e-12,6.0,0.23069640041515713,1
-0.3595959595959596,-0.03232323232323232,5.952830717416924e-09,0.0,0.0,0
-0.3595959595959596,-0.03636363636363636,5.527835553539886e-09,0.0,0.0,0
-0.3595959595959596,-0.0404040404040404,1.2269805012743193e-11,0.0,0.017607510642621338,1
-0.3595959595959596,-0.044444444444444446,2.323890559209911e-07,0.0,0.017432538766391177,1
-0.3595959595959596,-0.048484848484848485,1.4531288758028917e-05,1.0,0.05287494307902163,1
-0.3595959595959596,-0.052525252525252523,4.857218983799857e-07,1.0,0.05269997120279147,1
-0.3595959595959596,-0.05656565656565657,2.0013733732756576e-09,1.0,0.05252499932656131,1
-0.3595959595959596,-0.06060606060606061,1.1559466721364989e-10,1.0,0.05235002745033115,1
-0.3595959595959596,-0.06464646464646465,6.52651027353009e-13,1.0,0.05217505557410099,1
-0.3595959595959596,-0.06868686868686869,4.4631683452247004e-14,1.0,0.052000083697870826,1
-0.3595959595959596,-0.07272727272727272,3.0022693452516173e-12,1.0,0.051825111821640665,1
-0.3595959595959596,-0.07676767676767676,7.858180195780096e-11,1.0,0.051650139945410505,1
-0.3595959595959596,-0.0808080808080808,1.3398645347458218e-08,1.0,0.051475168069180344,1
-0.3595959595959596,-0.08484848484848485,1.4447690060815597e-06,1.0,0.05130019619295018,1
-0.3595959595959596,-0.08888888888888889,3.2454728275942385e-05,2.0,0.08674260050558062,1
-0.3595959595959596,-0.09292929292929293,5.9832045339675615e-06,2.0,0.08656762862935045,1
-0.3595959595959596,-0.09696969696969697,1.0016566194895528e-07,2.0,0.0863926567531203,1
-0.3595959595959596,-0.10101010101010101,9.265043545881111e-10,2.0,0.08621768487689013,1
-0.3595959595959596,-0.10505050505050505,3.2288796936873953e-11,2.0,0.08604271300065998,1
-0.3595959595959596,-0.10909090909090909,1.670837967534135e-12,2.0,0.08586774112442982,1
-0.3595959595959596,-0.11313131313131314,4.7816498017122823e-11,2.0,0.08569276924819966,1
-0.3595959595959596,-0.11717171717171718,1.2680525965944286e-06,0.0,0.0,0
-0.3595959595959596,-0.12121212121212122,1.304967991638897e-06,0.0,0.0,0
-0.3595959595959596,-0.12525252525252525,1.3244940278583514e-06,0.0,0.0,0
-0.3595959595959596,-0.1292929292929293,1.5478933853570223e-06,0.0,0.0,0
-0.3595959595959596,-0.13333333333333333,1.9509884129495976e-06,0.0,0.0,0
-0.3595959595959596,-0.13737373737373737,2.103880416018433e-06,0.0,0.0,0
-0.3595959595959596,-0.1414141414141414,2.2599205629968456e-06,0.0,0.0,0
-0.3595959595959596,-0.14545454545454545,2.4223228986760186e-06,0.0,0.0,0
-0.3595959595959596,-0.1494949494949495,2.5085166151032165e-06,0.0,0.0,0
-0.3595959595959596,-0.15353535353535352,3.1147423735121075e-06,0.0,0.0,0
-0.3595959595959596,-0.15757575757575756,3.26523931135421e-06,0.0,0.0,0
-0.3595959595959596,-0.1616161616161616,3.4578212758939564e-06,0.0,0.0,0
-0.3595959595959596,-0.16565656565656567,3.711395048523691e-06,0.0,0.0,0
-0.3595959595959596,-0.1696969696969697,4.038061803313959e-06,0.0,0.0,0
-0.3595959595959596,-0.17373737373737375,4.938494319677284e-06,0.0,0.0,0
-0.3595959595959596,-0.17777777777777778,5.0566387536399066e-06,0.0,0.0,0
-0.3595959595959596,-0.18181818181818182,5.221333417607504e-06,0.0,0.0,0
-0.3595959595959596,-0.18585858585858586,5.437983718270107e-06,0.0,0.0,0
-0.3595959595959596,-0.1898989898989899,7.060685474939436e-06,0.0,0.0,0
-0.3595959595959596,-0.19393939393939394,7.541022140865368e-06,0.0,0.0,0
-0.3595959595959596,-0.19797979797979798,7.703030276449193e-06,0.0,0.0,0
-0.3595959595959596,-0.20202020202020202,7.964182565428499e-06,0.0,0.0,0
-0.3595959595959596,-0.20606060606060606,9.558102702771887e-06,0.0,0.0,0
-0.3595959595959596,-0.2101010101010101,9.912888076507765e-06,0.0,0.0,0
-0.3595959595959596,-0.21414141414141413,1.0527149216388837e-05,0.0,0.0,0
-0.3595959595959596,-0.21818181818181817,1.0389349729647674e-05,0.0,0.0,0
-0.3595959595959596,-0.2222222222222222,1.3187309447692376e-05,0.0,0.0,0
-0.3595959595959596,-0.22626262626262628,1.3496240894502517e-05,0.0,0.0,0
-0.3595959595959596,-0.23030303030303031,1.3896026722585318e-05,0.0,0.0,0
-0.3595959595959596,-0.23434343434343435,1.4429150416378326e-05,0.0,0.0,0
-0.3595959595959596,-0.2383838383838384,1.7468626809851344e-05,0.0,0.0,0
-0.3595959595959596,-0.24242424242424243,1.7387021025536467e-05,0.0,0.0,0
-0.3595959595959596,-0.24646464646464647,1.7216346948840242e-05,0.0,0.0,0
-0.3595959595959596,-0.2505050505050505,1.726623355994688e-05,0.0,0.0,0
-0.3595959595959596,-0.2545454545454545,2.0011263323507658e-05,0.0,0.0,0
-0.3595959595959596,-0.2585858585858586,2.3011616375533276e-05,0.0,0.0,0
-0.3595959595959596,-0.26262626262626265,2.347261199035074e-05,0.0,0.0,0
-0.3595959595959596,-0.26666666666666666,2.3141817859431066e-05,0.0,0.0,0
-0.3595959595959596,-0.27070707070707073,2.624304601628327e-05,0.0,0.0,0
-0.3595959595959596,-0.27474747474747474,2.6348829003942132e-05,0.0,0.0,0
-0.3595959595959596,-0.2787878787878788,2.6619407757109128e-05,0.0,0.0,0
-0.3595959595959596,-0.2828282828282828,3.149102923688546e-05,0.0,0.0,0
-0.3595959595959596,-0.2868686868686869,3.149795341352835e-05,0.0,0.0,0
-0.3595959595959596,-0.2909090909090909,3.094207794497847e-05,0.0,0.0,0
-0.3595959595959596,-0.29494949494949496,3.5783297359447496e-05,0.0,0.0,0
-0.3595959595959596,-0.298989898989899,3.584395017733919e-05,0.0,0.0,0
-0.3595959595959596,-0.30303030303030304,3.604320399919759e-05,0.0,0.0,0
-0.3595959595959596,-0.30707070707070705,3.60180992200457e-05,0.0,0.0,0
-0.3595959595959596,-0.3111111111111111,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3151515151515151,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3191919191919192,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3232323232323232,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.32727272727272727,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.33131313131313134,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.33535353535353535,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3393939393939394,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3434343434343434,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3474747474747475,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3515151515151515,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.35555555555555557,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3595959595959596,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.36363636363636365,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.36767676767676766,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3717171717171717,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.37575757575757573,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3797979797979798,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3838383838383838,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.3878787878787879,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.39191919191919194,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.39595959595959596,0.0001,0.0,0.0,-1
-0.3595959595959596,-0.4,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.0,2.4367878231676105e-11,6.0,0.23189743923858297,1
-0.36363636363636365,-0.00404040404040404,8.35072828441473e-12,6.0,0.2317224673623528,1
-0.36363636363636365,-0.00808080808080808,4.528648544178875e-12,6.0,0.23154749548612263,1
-0.36363636363636365,-0.012121212121212121,4.075064548261325e-09,0.0,0.0,0
-0.36363636363636365,-0.01616161616161616,5.1252446582968166e-09,0.0,0.0,0
-0.36363636363636365,-0.0202020202020202,5.250382859467945e-09,0.0,0.0,0
-0.36363636363636365,-0.024242424242424242,6.503522231377014e-09,0.0,0.0,0
-0.36363636363636365,-0.028282828282828285,6.42948412669764e-09,0.0,0.0,0
-0.36363636363636365,-0.03232323232323232,5.985662777607896e-09,0.0,0.0,0
-0.36363636363636365,-0.03636363636363636,5.464573967073601e-09,0.0,0.0,0
-0.36363636363636365,-0.0404040404040404,1.8760970646342e-11,0.0,0.017583746332436048,1
-0.36363636363636365,-0.044444444444444446,4.049048614866542e-07,0.0,0.017408774456205887,1
-0.36363636363636365,-0.048484848484848485,1.1736680918893838e-05,1.0,0.052851178768836334,1
-0.36363636363636365,-0.052525252525252523,2.588968307053254e-07,1.0,0.05267620689260617,1
-0.36363636363636365,-0.05656565656565657,9.876635085122216e-10,1.0,0.05250123501637601,1
-0.36363636363636365,-0.06060606060606061,5.753666644786049e-11,1.0,0.05232626314014585,1
-0.36363636363636365,-0.06464646464646465,3.099407059504211e-13,1.0,0.05215129126391569,1
-0.36363636363636365,-0.06868686868686869,4.9663587266649505e-14,1.0,0.05197631938768553,1
-0.36363636363636365,-0.07272727272727272,7.1110376198697505e-12,1.0,0.05180134751145537,1
-0.36363636363636365,-0.07676767676767676,1.2177623251437496e-09,1.0,0.05162637563522521,1
-0.36363636363636365,-0.0808080808080808,3.314949286061905e-08,1.0,0.05145140375899505,1
-0.36363636363636365,-0.08484848484848485,3.396097772897464e-06,1.0,0.051276431882764886,1
-0.36363636363636365,-0.08888888888888889,2.6230782718144217e-05,2.0,0.08671883619539533,1
-0.36363636363636365,-0.09292929292929293,2.5047750641296684e-06,2.0,0.08654386431916516,1
-0.36363636363636365,-0.09696969696969697,3.9809413854834947e-08,2.0,0.08636889244293501,1
-0.36363636363636365,-0.10101010101010101,3.5027538382170776e-10,2.0,0.08619392056670484,1
-0.36363636363636365,-0.10505050505050505,1.2341708028555407e-11,2.0,0.08601894869047469,1
-0.36363636363636365,-0.10909090909090909,3.3448387896751314e-12,2.0,0.08584397681424454,1
-0.36363636363636365,-0.11313131313131314,1.2059351467615593e-06,0.0,0.0,0
-0.36363636363636365,-0.11717171717171718,1.2791154210251328e-06,0.0,0.0,0
-0.36363636363636365,-0.12121212121212122,1.3056780779548251e-06,0.0,0.0,0
-0.36363636363636365,-0.12525252525252525,1.3278647562215665e-06,0.0,0.0,0
-0.36363636363636365,-0.1292929292929293,1.5573481900783103e-06,0.0,0.0,0
-0.36363636363636365,-0.13333333333333333,1.9636701852956353e-06,0.0,0.0,0
-0.36363636363636365,-0.13737373737373737,2.121639820371567e-06,0.0,0.0,0
-0.36363636363636365,-0.1414141414141414,2.2791107552920575e-06,0.0,0.0,0
-0.36363636363636365,-0.14545454545454545,2.4300242337020634e-06,0.0,0.0,0
-0.36363636363636365,-0.1494949494949495,2.518717196244985e-06,0.0,0.0,0
-0.36363636363636365,-0.15353535353535352,3.1281112012983373e-06,0.0,0.0,0
-0.36363636363636365,-0.15757575757575756,3.281632421324094e-06,0.0,0.0,0
-0.36363636363636365,-0.1616161616161616,3.479027811834211e-06,0.0,0.0,0
-0.36363636363636365,-0.16565656565656567,3.7180509531211696e-06,0.0,0.0,0
-0.36363636363636365,-0.1696969696969697,4.062846874660225e-06,0.0,0.0,0
-0.36363636363636365,-0.17373737373737375,4.948401047727246e-06,0.0,0.0,0
-0.36363636363636365,-0.17777777777777778,5.0709911870393774e-06,0.0,0.0,0
-0.36363636363636365,-0.18181818181818182,5.239641762618763e-06,0.0,0.0,0
-0.36363636363636365,-0.18585858585858586,5.461680912348494e-06,0.0,0.0,0
-0.36363636363636365,-0.1898989898989899,7.133645495294829e-06,0.0,0.0,0
-0.36363636363636365,-0.19393939393939394,7.555035775260538e-06,0.0,0.0,0
-0.36363636363636365,-0.19797979797979798,7.724516970986072e-06,0.0,0.0,0
-0.36363636363636365,-0.20202020202020202,8.001949643402853e-06,0.0,0.0,0
-0.36363636363636365,-0.20606060606060606,8.119547735555542e-06,0.0,0.0,0
-0.36363636363636365,-0.2101010101010101,9.951534124996607e-06,0.0,0.0,0
-0.36363636363636365,-0.21414141414141413,1.0675987922161582e-05,0.0,0.0,0
-0.36363636363636365,-0.21818181818181817,1.0391740475815663e-05,0.0,0.0,0
-0.36363636363636365,-0.2222222222222222,1.1382265034580083e-05,0.0,0.0,0
-0.36363636363636365,-0.22626262626262628,1.3529023925577643e-05,0.0,0.0,0
-0.36363636363636365,-0.23030303030303031,1.3937390149675139e-05,0.0,0.0,0
-0.36363636363636365,-0.23434343434343435,1.4486063316886387e-05,0.0,0.0,0
-0.36363636363636365,-0.2383838383838384,1.74062274955476e-05,0.0,0.0,0
-0.36363636363636365,-0.24242424242424243,1.7352912576158347e-05,0.0,0.0,0
-0.36363636363636365,-0.24646464646464647,1.7216542804609074e-05,0.0,0.0,0
-0.36363636363636365,-0.2505050505050505,1.7278777337357263e-05,0.0,0.0,0
-0.36363636363636365,-0.2545454545454545,2.0041358239078352e-05,0.0,0.0,0
-0.36363636363636365,-0.2585858585858586,2.30779306126792e-05,0.0,0.0,0
-0.36363636363636365,-0.26262626262626265,2.342407230956793e-05,0.0,0.0,0
-0.36363636363636365,-0.26666666666666666,2.3132810271237504e-05,0.0,0.0,0
-0.36363636363636365,-0.27070707070707073,2.6248371961923563e-05,0.0,0.0,0
-0.36363636363636365,-0.27474747474747474,2.6367533527393723e-05,0.0,0.0,0
-0.36363636363636365,-0.2787878787878788,2.6654529017226993e-05,0.0,0.0,0
-0.36363636363636365,-0.2828282828282828,3.167837056992568e-05,0.0,0.0,0
-0.36363636363636365,-0.2868686868686869,3.150180826575576e-05,0.0,0.0,0
-0.36363636363636365,-0.2909090909090909,3.089087250360152e-05,0.0,0.0,0
-0.36363636363636365,-0.29494949494949496,3.271798910993599e-05,0.0,0.0,0
-0.36363636363636365,-0.298989898989899,3.585487400177749e-05,0.0,0.0,0
-0.36363636363636365,-0.30303030303030304,3.607436367356338e-05,0.0,0.0,0
-0.36363636363636365,-0.30707070707070705,3.594944078159368e-05,0.0,0.0,0
-0.36363636363636365,-0.3111111111111111,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3151515151515151,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3191919191919192,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3232323232323232,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.32727272727272727,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.33131313131313134,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.33535353535353535,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3393939393939394,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3434343434343434,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3474747474747475,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3515151515151515,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.35555555555555557,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3595959595959596,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.36363636363636365,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.36767676767676766,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3717171717171717,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.37575757575757573,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3797979797979798,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3838383838383838,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.3878787878787879,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.39191919191919194,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.39595959595959596,0.0001,0.0,0.0,-1
-0.36363636363636365,-0.4,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.0,1.050637804052889e-09,0.0,0.0,0
-0.36767676767676766,-0.00404040404040404,1.5786796916370885e-09,0.0,0.0,0
-0.36767676767676766,-0.00808080808080808,2.5257834521443303e-09,0.0,0.0,0
-0.36767676767676766,-0.012121212121212121,4.639267839142261e-09,0.0,0.0,0
-0.36767676767676766,-0.01616161616161616,5.319289023620076e-09,0.0,0.0,0
-0.36767676767676766,-0.0202020202020202,5.363392699559622e-09,0.0,0.0,0
-0.36767676767676766,-0.024242424242424242,6.608212237759803e-09,0.0,0.0,0
-0.36767676767676766,-0.028282828282828285,6.564430147756048e-09,0.0,0.0,0
-0.36767676767676766,-0.03232323232323232,5.814470332880555e-09,0.0,0.0,0
-0.36767676767676766,-0.03636363636363636,5.415583961447143e-09,0.0,0.0,0
-0.36767676767676766,-0.0404040404040404,5.284392099926041e-10,0.0,0.01755998202225076,1
-0.36767676767676766,-0.044444444444444446,6.889704381567174e-07,0.0,0.017385010146020598,1
-0.36767676767676766,-0.048484848484848485,8.404633247064108e-06,1.0,0.052827414458651044,1
-0.36767676767676766,-0.052525252525252523,1.3774122865811116e-07,1.0,0.05265244258242088,1
-0.36767676767676766,-0.05656565656565657,4.8840603476878e-10,1.0,0.05247747070619072,1
-0.36767676767676766,-0.06060606060606061,6.745331410432141e-12,1.0,0.05230249882996056,1
-0.36767676767676766,-0.06464646464646465,1.475715158434637e-13,1.0,0.0521275269537304,1
-0.36767676767676766,-0.06868686868686869,1.0711413161245182e-13,1.0,0.05195255507750024,1
-0.36767676767676766,-0.07272727272727272,1.6789867508212022e-11,1.0,0.05177758320127008,1
-0.36767676767676766,-0.07676767676767676,3.0132120274050396e-09,1.0,0.05160261132503992,1
-0.36767676767676766,-0.0808080808080808,8.195493800321029e-08,1.0,0.05142763944880976,1
-0.36767676767676766,-0.08484848484848485,2.3234543798877254e-05,1.0,0.0512526675725796,1
-0.36767676767676766,-0.08888888888888889,1.569079355412108e-05,2.0,0.08669507188521004,1
-0.36767676767676766,-0.09292929292929293,8.548072814600328e-07,2.0,0.08652010000897987,1
-0.36767676767676766,-0.09696969696969697,3.7968854847146965e-09,2.0,0.08634512813274972,1
-0.36767676767676766,-0.10101010101010101,1.3281262541228325e-10,2.0,0.08617015625651955,1
-0.36767676767676766,-0.10505050505050505,4.783273835253701e-12,2.0,0.0859951843802894,1
-0.36767676767676766,-0.10909090909090909,9.515775154408083e-07,0.0,0.0,0
-0.36767676767676766,-0.11313131313131314,1.0345141803714714e-06,0.0,0.0,0
-0.36767676767676766,-0.11717171717171718,1.2915839913095705e-06,0.0,0.0,0
-0.36767676767676766,-0.12121212121212122,1.3068050355761322e-06,0.0,0.0,0
-0.36767676767676766,-0.12525252525252525,1.331405422964742e-06,0.0,0.0,0
-0.36767676767676766,-0.1292929292929293,1.5669803962748353e-06,0.0,0.0,0
-0.36767676767676766,-0.13333333333333333,1.6789818069988274e-06,0.0,0.0,0
-0.36767676767676766,-0.13737373737373737,2.140309607256722e-06,0.0,0.0,0
-0.36767676767676766,-0.1414141414141414,2.3054823737979314e-06,0.0,0.0,0
-0.36767676767676766,-0.14545454545454545,2.4380072621470624e-06,0.0,0.0,0
-0.36767676767676766,-0.1494949494949495,2.529120814038478e-06,0.0,0.0,0
-0.36767676767676766,-0.15353535353535352,3.1417225725734126e-06,0.0,0.0,0
-0.36767676767676766,-0.15757575757575756,3.2983243886175707e-06,0.0,0.0,0
-0.36767676767676766,-0.1616161616161616,3.5008735063206185e-06,0.0,0.0,0
-0.36767676767676766,-0.16565656565656567,3.7277418930294494e-06,0.0,0.0,0
-0.36767676767676766,-0.1696969696969697,4.066978482011307e-06,0.0,0.0,0
-0.36767676767676766,-0.17373737373737375,4.958804772306843e-06,0.0,0.0,0
-0.36767676767676766,-0.17777777777777778,5.0856766222560585e-06,0.0,0.0,0
-0.36767676767676766,-0.18181818181818182,5.258317652499281e-06,0.0,0.0,0
-0.36767676767676766,-0.18585858585858586,5.4859993497093e-06,0.0,0.0,0
-0.36767676767676766,-0.1898989898989899,7.093225140630895e-06,0.0,0.0,0
-0.36767676767676766,-0.19393939393939394,7.569771831016846e-06,0.0,0.0,0
-0.36767676767676766,-0.19797979797979798,7.746678178117635e-06,0.0,0.0,0
-0.36767676767676766,-0.20202020202020202,8.050914492128556e-06,0.0,0.0,0
-0.36767676767676766,-0.20606060606060606,8.13455359523159e-06,0.0,0.0,0
-0.36767676767676766,-0.2101010101010101,9.991522849984308e-06,0.0,0.0,0
-0.36767676767676766,-0.21414141414141413,1.0565940087082693e-05,0.0,0.0,0
-0.36767676767676766,-0.21818181818181817,1.0395291496874616e-05,0.0,0.0,0
-0.36767676767676766,-0.2222222222222222,1.1396638667047874e-05,0.0,0.0,0
-0.36767676767676766,-0.22626262626262628,1.3562411727809014e-05,0.0,0.0,0
-0.36767676767676766,-0.23030303030303031,1.3979601793750226e-05,0.0,0.0,0
-0.36767676767676766,-0.23434343434343435,1.4545136591188444e-05,0.0,0.0,0
-0.36767676767676766,-0.2383838383838384,1.5197308939443142e-05,0.0,0.0,0
-0.36767676767676766,-0.24242424242424243,1.7327079595283224e-05,0.0,0.0,0
-0.36767676767676766,-0.24646464646464647,1.7218011455976447e-05,0.0,0.0,0
-0.36767676767676766,-0.2505050505050505,1.7292257653877823e-05,0.0,0.0,0
-0.36767676767676766,-0.2545454545454545,2.0072564046158877e-05,0.0,0.0,0
-0.36767676767676766,-0.2585858585858586,2.3148396734195978e-05,0.0,0.0,0
-0.36767676767676766,-0.26262626262626265,2.3383147939028913e-05,0.0,0.0,0
-0.36767676767676766,-0.26666666666666666,2.3125305654034482e-05,0.0,0.0,0
-0.36767676767676766,-0.27070707070707073,2.6254881702380885e-05,0.0,0.0,0
-0.36767676767676766,-0.27474747474747474,2.6387417717978957e-05,0.0,0.0,0
-0.36767676767676766,-0.2787878787878788,2.6691580335412984e-05,0.0,0.0,0
-0.36767676767676766,-0.2828282828282828,3.191978890280901e-05,0.0,0.0,0
-0.36767676767676766,-0.2868686868686869,3.152149108750338e-05,0.0,0.0,0
-0.36767676767676766,-0.2909090909090909,3.084306824875334e-05,0.0,0.0,0
-0.36767676767676766,-0.29494949494949496,3.267732976193026e-05,0.0,0.0,0
-0.36767676767676766,-0.298989898989899,3.58668039754829e-05,0.0,0.0,0
-0.36767676767676766,-0.30303030303030304,3.6109668650895174e-05,0.0,0.0,0
-0.36767676767676766,-0.30707070707070705,3.588602145020139e-05,0.0,0.0,0
-0.36767676767676766,-0.3111111111111111,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3151515151515151,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3191919191919192,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3232323232323232,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.32727272727272727,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.33131313131313134,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.33535353535353535,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3393939393939394,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3434343434343434,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3474747474747475,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3515151515151515,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.35555555555555557,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3595959595959596,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.36363636363636365,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.36767676767676766,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3717171717171717,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.37575757575757573,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3797979797979798,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3838383838383838,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.3878787878787879,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.39191919191919194,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.39595959595959596,0.0001,0.0,0.0,-1
-0.36767676767676766,-0.4,0.0001,0.0,0.0,-1
-0.3717171717171717,-0.0,1.1581768877246857e-09,0.0,0.0,0
-0.3717171717171717,-0.00404040404040404,1.7575826527032875e-09,0.0,0.0,0
-0.3717171717171717,-0.00808080808080808,2.869729612992889e-09,0.0,0.0,0
-0.3717171717171717,-0.012121212121212121,5.026644146833461e-09,0.0,0.0,0
-0.3717171717171717,-0.01616161616161616,5.42702675482568e-09,0.0,0.0,0
-0.3717171717171717,-0.0202020202020202,5.4002144997089185e-09,0.0,0.0,0
-0.3717171717171717,-0.024242424242424242,5.324470239736903e-09,0.0,0.0,0
-0.3717171717171717,-0.028282828282828285,6.8614424484254135e-09,0.0,0.0,0
-0.3717171717171717,-0.03232323232323232,5.742578539508456e-09,0.0,0.0,0
-0.3717171717171717,-0.03636363636363636,5.381879760989364e-09,0.0,0.0,0
-0.3717171717171717,-0.0404040404040404,9.218198494801285e-09,0.0,0.017536217712065465,1
-0.3717171717171717,-0.044444444444444446,6.726479989585489e-06,0.0,0.017361245835835305,1
